PersonID,country,source,introelapse,testelapse,surveyelapse,TIPI1,TIPI2,TIPI3,TIPI4,TIPI5,TIPI6,TIPI7,TIPI8,TIPI9,TIPI10,VCL1,VCL2,VCL3,VCL4,VCL5,VCL6,VCL7,VCL8,VCL9,VCL10,VCL11,VCL12,VCL13,VCL14,VCL15,VCL16,education,urban,gender,engnat,age,screensize,uniquenetworklocation,hand,religion,orientation,race,voted,married,familysize,major
13296,US,1,4,227,274,6,2,6,7,3,2,7,1,6,4,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,2,1,2,1,57,1,1,1,4,1,60,1,3,5,
13297,MY,1,9,984,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,2,24,2,1,1,10,0,10,2,1,6,sociology
13298,FR,2,3,178,107,3,3,5,2,6,6,5,7,7,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,2,3,2,1,18,2,1,1,2,2,60,2,1,3,
13299,US,1,27,281,170,6,4,7,7,6,2,7,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,3,2,1,16,1,2,1,7,1,60,2,1,2,
13300,GB,2,10,133,279,1,6,5,7,6,7,2,4,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,2,2,1,1,45,1,1,1,6,1,60,1,1,2,
13301,US,1,8,235,267,4,4,2,7,5,4,5,5,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,2,2,21,1,1,1,12,1,70,2,1,1,
13302,US,0,69,227,192,6,4,5,6,7,1,6,4,4,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,16,1,1,1,7,3,70,2,1,5,Graphic design
13303,US,2,376,81,95,1,5,5,7,1,7,7,3,1,2,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,3,3,2,1,20,2,1,1,2,2,60,1,1,1,Early Childhood Education
13304,MY,1,12,285,794,3,1,4,1,7,2,2,2,6,1,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,4,3,2,2,35,1,1,2,8,1,10,1,2,3,Arts
13305,US,1,2,197,126,7,5,5,2,6,3,6,3,6,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,1,19,1,1,2,1,1,10,1,1,0,Econ 
13306,US,2,5,136,86,3,3,5,5,3,6,5,6,2,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,2,2,1,15,2,1,1,2,2,60,2,1,2,
13307,US,1,24,422,260,7,1,7,1,7,1,7,1,7,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,2,3,2,1,40,1,2,1,7,1,60,1,2,2,
13308,,0,6,273,258,4,5,7,5,5,5,7,1,5,5,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,2,1,23,1,1,1,8,0,10,2,1,1,
13309,US,2,6,130,61,6,6,5,5,7,3,5,5,6,7,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,19,2,1,3,5,1,60,2,1,6,Exercise physiology
13310,MY,1,235,342,404,6,6,5,4,6,7,4,3,4,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,2,1,2,32,1,1,1,10,1,10,1,2,6,Engineering
13311,US,1,4,99,126,7,1,6,5,7,2,7,2,5,6,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,2,3,2,1,19,1,1,1,2,1,60,2,1,2,
13312,US,2,6,126,78,6,3,5,2,6,5,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,21,2,1,1,1,2,60,1,1,3,Biology
13313,,0,8,246,197,2,4,4,6,4,3,6,3,2,5,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,3,3,2,2,23,2,1,1,10,1,10,1,1,4,Medicine
13314,US,2,13,1300,434,4,5,3,4,6,4,5,4,3,2,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,2,2,2,1,48,1,2,1,4,1,60,2,3,2,
13315,MY,1,5,220,181,4,6,4,6,2,4,5,6,2,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,26,1,1,1,10,3,10,2,2,7,TESL
13316,CA,2,1,164,104,2,2,7,2,6,6,3,1,7,2,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,3,2,1,1,33,2,1,1,4,1,60,1,2,2,Psych & Crim
13317,MY,1,25,239,144,5,6,5,6,5,6,5,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,2,22,1,2,2,10,1,10,2,1,9,Sciene Administrative 
13318,US,2,3,186,241,3,2,5,1,7,3,6,1,7,3,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,2,2,1,13,1,1,1,9,1,60,2,1,1,
13319,MY,1,5,185,240,6,4,6,5,3,4,4,5,3,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,2,2,15,2,1,1,10,1,10,,1,3,
13320,DK,0,2,186,156,4,5,6,6,4,4,6,1,2,2,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,2,2,14,2,2,1,4,1,60,2,1,3,
13321,PL,2,38,357,115,2,6,1,5,4,3,6,5,2,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,2,1,2,20,2,1,1,1,2,60,,1,2,
13322,MY,0,12,271,185,5,6,2,7,4,3,4,6,4,4,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,4,3,2,2,30,1,1,1,10,1,10,1,3,3,Molecular biotech
13323,US,2,4,178,109,7,5,6,7,5,1,5,4,1,3,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,2,3,2,1,16,1,1,1,2,1,60,2,1,3,
13324,KW,1,10,115,144,7,6,2,7,2,5,2,7,1,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,1,15,1,1,1,10,0,20,2,1,3,
13325,CA,2,1534,124,85,1,4,7,4,1,7,5,1,4,3,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,2,1,1,1,36,2,1,1,2,1,50,1,2,3,English
13326,MY,0,6,596,5,6,5,6,1,7,6,7,1,6,5,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,4,1,2,2,26,1,1,1,10,4,10,2,1,4,Counselling
13327,MY,1,3,534,321,5,2,3,5,6,5,5,3,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,26,1,2,1,10,1,10,2,1,5,counselling
13328,MY,0,17,559,238,7,1,1,1,7,5,7,2,7,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,3,1,2,1,33,1,1,1,10,5,10,1,1,2,Engineering
13329,,1,2,105,184,2,1,6,7,3,7,5,5,3,3,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,3,2,2,1,19,1,1,1,7,1,60,2,1,2,Neuroscience and Chemistry
13330,SG,1,2,114,180,1,5,1,7,1,7,7,7,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,18,1,1,1,10,1,70,2,1,5,-
13331,MY,2,2,289,171,4,2,3,5,3,2,3,5,2,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,3,2,2,14,1,1,1,2,1,10,2,1,4,"Psychology, culinary "
13332,US,1,3,87,129,5,6,5,7,2,3,5,1,2,5,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,1,21,1,1,3,6,1,60,2,1,3,Agriculture economics 
13333,CA,2,1065,184,68,3,5,5,5,5,3,6,5,1,2,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,3,3,1,1,20,2,1,2,2,1,60,1,1,2,Computer Science
13334,US,2,532,278,275,6,5,3,7,4,4,7,4,2,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,3,2,1,24,1,1,2,7,1,60,2,1,2,Business
13335,CA,0,4,163,172,2,3,6,6,6,7,6,4,4,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,1,13,1,1,1,4,5,60,2,1,2,
13336,MY,0,22,119,169,7,1,7,1,7,1,7,1,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,2,45,1,1,2,8,1,70,1,2,3,Mass Communication 
13337,US,0,10,374,156,7,7,5,5,6,3,6,6,1,4,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,1,1,15,1,1,1,1,2,60,2,1,2,
13338,,1,6,161,181,1,5,5,6,5,7,3,5,1,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,2,16,1,1,1,1,1,10,2,1,2,
13339,MY,1,18,139,106,2,5,6,6,2,7,6,5,4,7,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,1,2,15,2,1,1,3,3,10,2,1,2,
13340,FR,2,18,186,88,1,7,7,3,7,6,5,6,6,5,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,2,3,2,2,20,2,1,1,2,2,60,2,1,2,Life science
13341,MY,0,18,305,240,4,3,4,5,5,3,6,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,2,26,1,1,1,10,0,10,2,1,7,
13342,SV,1,13262,1587,180,3,6,3,3,5,5,2,5,5,5,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,2,2,1,2,52,2,1,1,4,1,70,1,2,4,
13343,MY,1,3,96,127,5,4,5,5,6,5,6,5,5,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,3,2,2,38,1,1,1,10,2,10,1,2,0,Computer
13344,US,2,2,128,92,4,3,5,4,6,7,6,4,6,2,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,2,1,16,2,1,2,6,1,60,2,1,1,
13345,US,1,6,180,184,2,1,3,6,6,7,6,5,2,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,2,2,1,22,1,1,1,6,1,60,2,1,4,Molecular and Cell Biology
13346,US,0,3,125,151,5,3,5,6,6,4,5,5,3,4,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,2,1,2,1,16,1,1,1,4,1,60,2,1,3,
13347,UA,0,2,617,162,6,6,5,6,6,2,6,5,6,2,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,3,1,2,20,2,1,1,2,1,60,2,1,2,Math
13348,US,1,37,425,132,2,1,1,1,1,1,2,1,2,2,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,2,1,42,2,1,2,10,1,20,,2,1,psych
13349,BS,2,2,210,162,1,5,2,4,6,7,5,6,3,3,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,3,2,1,16,2,1,2,7,2,30,2,1,2,n/a
13350,US,2,6,190,164,7,2,6,3,7,3,6,2,6,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,4,3,1,1,29,2,1,1,6,1,60,2,1,4,Mathematics
13351,US,2,12,151,130,2,6,2,5,7,6,4,6,3,6,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,4,2,2,1,58,1,1,2,4,3,60,2,1,4,Physical sciences
13352,MY,1,74,223,212,6,3,5,7,6,5,6,2,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,2,23,1,1,1,10,1,10,2,1,4,Administration
13353,US,2,1369,208,69,6,1,1,7,7,5,7,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,2,1,21,2,1,1,1,1,60,2,1,2,Sociology and Communications
13354,US,2,2,234,127,2,5,5,6,5,6,3,3,2,3,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,2,1,22,2,1,1,4,1,60,2,1,4,biology
13355,US,2,414,191,151,1,5,2,7,3,5,4,4,2,4,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,1,20,1,1,1,2,1,60,1,1,1,
13356,US,1,2,160,169,5,6,2,7,6,6,6,5,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,21,1,1,2,1,1,60,1,1,4,Child development 
13357,US,1,5,171,166,7,7,1,7,6,5,6,5,1,2,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,2,2,2,1,18,1,1,1,1,1,60,2,1,4,accounting
13358,,1,135,137,142,5,5,5,6,3,3,6,5,4,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,1,2,2,28,2,1,1,10,1,10,2,1,8,software
13359,US,2,2,201,119,1,7,5,6,4,7,5,7,1,6,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,2,2,1,1,16,2,2,2,2,1,60,2,1,3,
13360,SG,1,23,196,223,3,1,6,5,3,6,5,3,5,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,2,2,15,1,2,1,7,1,10,2,1,2,Psychology 
13361,MY,1,3,245,274,4,2,3,6,5,7,6,7,3,3,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,3,2,2,18,1,1,1,10,0,10,2,1,3,Religion studies
13362,MY,1,29,203,198,5,7,6,5,6,3,3,2,7,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,2,2,2,40,1,1,1,4,1,10,1,1,11,Computer sc
13363,AU,0,4,140,137,5,3,6,5,5,3,7,3,2,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,2,1,2,1,19,1,1,1,2,1,60,1,1,3,Psychology
13364,ID,0,17,337,206,5,2,2,3,6,3,7,7,6,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,3,2,2,29,1,1,1,10,1,10,1,1,4,Russian Studies
13365,US,1,16,295,312,3,2,5,6,7,6,6,2,4,3,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,2,2,2,1,28,2,1,1,2,4,60,1,1,4,Science
13366,RO,2,6,356,358,4,3,7,6,4,7,5,5,5,4,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,4,3,2,2,39,2,1,1,12,1,60,2,1,2,ECONOMICS
13367,GB,2,6,107,93,1,2,4,2,5,6,4,1,2,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,2,17,2,1,1,2,1,60,2,1,2,Law
13368,US,0,1,156,105,2,1,5,5,5,7,7,3,2,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,4,2,2,1,24,2,1,1,12,3,60,1,1,2,Art
13369,DE,2,4,297,189,4,2,3,7,5,5,6,5,1,3,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,2,2,3,2,19,2,1,1,4,5,60,1,1,3,
13370,US,1,2103,2097,268,6,5,6,7,5,2,6,4,1,6,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,1,2,1,57,2,2,1,4,1,60,2,3,5,
13371,US,0,3,141,137,1,1,6,5,7,7,6,4,7,6,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,3,1,1,20,1,1,1,1,1,10,2,1,0,Political science 
13372,US,1,2,198,107,6,5,6,7,5,4,6,6,2,6,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,2,0,2,1,57,2,2,1,4,1,60,2,3,5,
13373,AU,1,3,21319,21130,2,1,5,5,6,7,6,3,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,3,2,1,16,1,1,1,1,1,60,2,1,2,
13374,MY,0,9,206,149,2,5,1,6,4,6,4,5,2,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,2,2,2,21,1,2,1,10,1,10,2,1,5,accounting
13375,DE,2,426,159,142,6,1,6,7,7,3,7,6,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,1,2,31,2,1,1,2,2,60,1,1,1,Computer Science
13376,IS,1,5,167,96,3,1,5,7,6,5,7,6,3,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,3,2,2,1,25,2,1,1,1,1,60,2,1,2,Art 
13377,US,0,9,188,124,1,5,3,7,1,7,2,7,1,7,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,2,2,1,14,1,2,1,2,4,60,2,1,6,
13378,GB,1,6,149,109,5,4,6,5,5,4,7,3,4,3,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,4,2,2,1,24,1,1,2,1,1,60,1,1,1,Arts for Health and Wellbeing 
13379,GB,0,7,186,225,2,2,6,6,7,6,5,5,3,3,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,2,1,39,1,1,1,6,2,60,1,1,4,Education
13380,GB,0,3,110,120,1,1,5,5,6,5,7,5,5,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,2,21,1,1,1,7,1,60,2,1,4,
13381,SE,2,2,173,155,3,4,5,5,6,6,4,3,3,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,1,2,33,1,1,1,2,1,60,2,1,1,
13382,AU,2,110,28659,107,4,4,4,7,3,3,1,7,1,6,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,1,18,2,1,1,2,4,60,2,1,2,
13383,IL,2,90,278,126,7,7,6,7,7,1,6,2,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,4,3,1,1,41,2,1,1,9,1,60,2,2,2,BA
13384,GB,2,2,218,184,2,5,3,5,6,5,1,3,7,2,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,2,2,2,1,18,1,1,1,2,2,60,2,1,2,
13385,MY,1,12,204,192,3,5,6,7,6,7,4,7,4,5,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,3,1,2,2,22,1,2,1,10,2,10,2,1,5,medical 
13386,US,1,7,105,143,6,3,5,5,7,3,6,5,3,5,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,14,1,2,1,4,2,60,2,1,8,Coding or English...not sure
13387,US,2,24,127,98,2,6,4,7,4,5,5,7,5,2,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,3,1,1,14,1,1,1,1,5,60,2,1,1,
13388,US,2,117,119,152,2,6,2,6,5,7,3,7,1,4,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,2,1,13,2,1,1,1,2,60,2,1,2,
13389,MX,1,2,195,183,3,7,3,7,5,2,7,6,3,6,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,3,3,2,2,25,1,1,1,4,1,70,2,1,2,Music
13390,US,1,7,142,196,2,7,5,6,6,3,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,34,1,1,1,12,1,60,1,2,2,Financial 
13391,MX,2,29,222,260,6,5,2,5,7,5,6,6,3,3,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,3,3,2,2,20,2,1,1,1,1,70,2,1,4,systems engineering
13392,MY,1,39363,288,129,2,5,1,7,5,3,6,7,2,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3,1,2,2,22,1,1,1,10,1,10,2,1,2,English Communication
13393,ID,2,2,229,123,6,5,3,5,7,3,3,3,6,4,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,3,3,2,2,21,2,1,1,10,1,10,2,1,3,Chemical Engineering
13394,MY,0,3,245,139,6,5,4,7,5,3,5,2,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,2,3,2,2,19,1,1,1,10,0,10,2,1,4,
13395,MY,1,9,224,155,4,4,4,4,6,3,5,2,2,2,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,3,1,2,23,1,1,1,10,1,10,,1,4,engineering
13396,GB,0,28,137,136,5,1,6,5,6,5,7,1,2,4,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,3,3,2,1,21,1,1,2,2,1,60,1,1,1,Psychology
13397,US,0,8,160,152,6,5,6,7,5,3,5,5,2,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,2,2,1,15,1,1,1,7,1,60,2,1,3,
13398,US,2,15,250,188,2,4,5,6,6,5,5,4,3,3,1,1,0,1,0,0,0,0,1,1,0,1,0,1,1,1,2,3,2,1,17,2,1,3,2,1,60,2,1,4,
13399,CA,2,5,178,162,5,2,2,6,7,2,6,5,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,3,2,2,17,1,1,1,8,1,10,2,1,0,
13400,US,2,6,193,176,5,1,7,6,6,2,7,2,3,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,2,1,2,1,20,1,1,1,7,1,70,2,1,2,Cinema
13401,NL,2,1055,296,211,1,2,7,7,3,7,4,6,2,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,16,2,1,1,2,3,60,2,1,2,
13402,US,2,184368,188,171,6,5,5,7,5,3,6,5,2,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,3,2,1,13,2,1,1,7,1,60,2,1,2,
13403,MY,1,7,353,421,5,6,2,7,2,7,3,7,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,2,2,2,18,2,1,1,10,1,10,2,1,4,
13404,SA,2,46,289,415,1,6,4,7,5,7,3,7,5,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,16,2,1,3,2,3,60,2,1,5,
13405,US,1,23,190,121,6,2,7,4,7,3,7,1,3,6,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,4,3,2,1,52,2,1,1,4,1,60,2,2,2,
13406,US,1,394,169,138,3,6,5,7,5,7,6,1,1,4,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,2,3,2,1,18,2,1,1,4,1,60,2,1,3,Healthcare Management 
13407,US,2,8,250,111,2,5,2,7,5,5,6,3,1,2,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,1,17,2,1,1,2,2,60,2,1,4,
13408,SA,2,2,333,201,4,4,6,5,5,6,6,3,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,2,2,21,2,1,1,10,4,70,2,1,6,CS
13409,US,0,7,129,93,2,3,5,7,5,6,4,5,2,3,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,2,2,1,1,18,2,1,1,12,2,70,2,1,1,Biological Sciences
13410,US,2,4,245,103,4,4,6,7,7,6,7,3,5,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,2,3,2,2,20,2,1,1,3,2,10,1,1,1,Biochemistry
13411,US,2,7,174,97,1,6,5,7,5,7,6,3,3,5,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,2,2,1,21,2,1,1,4,2,60,1,1,3,English
13412,US,2,8,202,379,2,5,4,6,5,7,6,7,3,5,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,2,1,2,1,19,1,1,2,1,2,60,2,1,2,Biology
13413,US,2,65,316,246,5,5,6,5,6,7,7,2,3,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,3,3,2,2,23,2,1,1,3,1,60,1,1,1,visual arts and culture
13414,US,1,32,385,350,6,5,6,5,6,2,7,4,4,3,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,1,2,1,23,1,1,1,1,1,60,2,1,6,Pet grooming
13415,US,1,20,242,155,2,3,3,4,3,6,5,6,6,6,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,3,3,2,1,37,1,1,1,2,1,60,2,2,2,International studies
13416,US,0,2,160,221,6,3,5,5,7,6,7,5,5,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,3,2,2,1,23,1,1,1,12,2,60,1,1,2,Theatre
13417,AU,2,16,142,83,1,5,1,7,5,7,6,7,1,2,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,2,2,1,53,2,1,1,12,1,60,2,3,2,
13418,,1,4,178,117,1,5,6,5,6,5,6,5,6,3,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,3,2,2,2,22,2,1,1,1,2,10,2,1,3,Communication
13419,US,1,3,85,170,3,2,6,7,4,5,6,4,2,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,2,3,2,1,16,1,1,1,7,2,60,2,1,4,
13420,US,2,436,721,75,1,1,6,5,4,7,6,1,6,2,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,2,2,1,1,26,2,1,1,1,4,60,2,1,1,
13421,US,1,3,103,116,1,6,4,7,3,7,5,5,2,5,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,3,1,1,14,2,1,1,2,3,60,2,1,2,
13422,US,1,2,188,203,1,7,1,7,2,7,6,7,1,5,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,3,2,1,17,1,1,1,7,1,30,2,1,4,
13423,US,2,40,465,180,6,6,1,7,7,2,6,5,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,4,2,1,1,50,2,1,2,9,1,60,2,3,2,English
13424,GB,0,8,191,268,2,6,1,7,4,3,4,7,1,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,2,1,2,1,61,2,1,1,12,1,60,,3,4,
13425,AU,2,35,217,219,5,2,5,6,5,4,5,3,3,3,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,4,2,2,1,47,2,1,1,12,1,60,1,1,2,Science
13426,AU,2,63,202,219,7,1,6,6,6,2,6,2,3,3,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,3,2,2,1,43,2,1,2,4,1,60,,2,3,
13427,MY,0,8,175,234,7,2,6,5,6,1,5,5,2,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,2,3,2,2,20,1,2,1,10,1,10,2,1,5,Actuarial Sciencd
13428,MY,1,4,256,284,5,5,4,4,4,3,6,5,5,4,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,2,2,2,30,1,1,1,10,1,10,2,3,6,Mass communication 
13429,US,1,8,191,151,5,2,6,5,6,5,7,4,5,4,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,4,3,2,1,24,2,1,1,6,1,60,2,2,3,Social Work
13430,HU,2,1674,149,111,6,6,6,6,6,5,7,2,5,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,2,3,2,2,20,1,1,1,6,1,60,2,1,2,ongoing psychology studies
13431,CA,0,4,112,299,7,5,6,2,7,2,6,2,5,2,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,3,1,2,1,47,2,1,1,1,1,60,2,2,5,Anatomy
13432,US,2,12,164,117,5,3,3,5,7,2,5,2,4,2,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1,4,3,2,1,48,2,1,1,1,1,60,2,3,3,Audiology
13433,US,1,2,151,148,5,4,4,7,5,4,6,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,2,1,15,1,1,2,4,1,10,2,1,2,doctor
13434,MY,1,246,95,109,1,7,3,7,2,7,3,6,1,6,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,2,3,2,1,22,2,2,1,10,1,10,2,1,2,Statistics
13435,MY,0,4,264,211,4,5,7,6,6,2,7,1,3,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,3,1,2,2,31,1,1,1,10,0,10,2,2,4,Computer
13436,MY,0,123,205,447,2,5,2,6,5,6,3,6,3,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,2,2,2,2,17,1,1,1,10,1,10,2,1,5,"Psychology, journalist, writer"
